index,id,region_id,area_id,city_id,street_id,shortname_region,formalname_region,shortname_area,formalname_area,shortname_city,formalname_city,shortname_street,formalname_street,house_number,building,block,letter,address,houseguid,management_organization_id,built_year,exploitation_start_year,project_type,house_type,is_alarm,method_of_forming_overhaul_fund,floor_count_max,floor_count_min,entrance_count,elevators_count,energy_efficiency,quarters_count,living_quarters_count,unliving_quarters_count,area_total,area_residential,area_non_residential,area_common_property,area_land,parking_square,playground,sportsground,other_beautification,foundation_type,floor_type,wall_material,basement_area,chute_type,chute_count,electrical_type,electrical_entries_count,heating_type,hot_water_type,cold_water_type,sewerage_type,sewerage_cesspools_volume,gas_type,ventilation_type,firefighting_type,drainage_type,splited_string_len,prepared_address_v1,lat,lon,raw_class,raw_type
1762,6931763,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,af6e9fcc-81e5-4657-ab4f-3dd26137c968,край,Приморский,,,г,Владивосток,ул,Маковского,73,,,,"край. Приморский, г. Владивосток, ул. Маковского, д. 73",40134684-6ed9-4ed2-94c8-542cd52e46fc,,,1965.0,,Не заполнено,Нет,Не заполнено,,,,,Не заполнено,0,,,"186,00","162,00",,,,,498,498,,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,0.0,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Автономное,Не заполнено,Не заполнено,Не заполнено,7.0,"край. Приморский, г. Владивосток, улица Маковского 73",,,,
1763,6690632,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,af6e9fcc-81e5-4657-ab4f-3dd26137c968,край,Приморский,,,г,Владивосток,ул,Маковского,89,,,,"край. Приморский, г. Владивосток, ул. Маковского, д. 89",1df10434-658b-4e64-b0c0-65c7cf645a14,6946961.0,1972.0,1972.0,Панельный жилой дом,Многоквартирный дом,Нет,На счете регионального оператора,5.0,1.0,6.0,0.0,Не заполнено,90,90.0,0.0,"6211,15","4375,50","0,00","1835,65","5854,00","0,00",499,500,лавочки,Ленточный,Железобетонные,Панельные,"1040,00",Отсутствует,0.0,Центральное,2.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Центральное,"0,00",Отсутствует,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,7.0,"край. Приморский, г. Владивосток, улица Маковского 89",,,,
1764,7586464,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,af6e9fcc-81e5-4657-ab4f-3dd26137c968,край,Приморский,,,г,Владивосток,ул,Маковского,108,,,,"край. Приморский, г. Владивосток, ул. Маковского, д. 108",9f5a77ff-5453-4a02-b172-50316f8b8d89,,,1953.0,,Многоквартирный дом,Нет,Не заполнено,1.0,,1.0,,Не присвоен,0,,,"172,00","132,00","40,00",,"1336,00",,498,498,,Не заполнено,Деревянные,Деревянные,,Не заполнено,,Центральное,1.0,Печное,Отсутствует,Отсутствует,Отсутствует,,Отсутствует,Не заполнено,Не заполнено,Не заполнено,7.0,"край. Приморский, г. Владивосток, улица Маковского 108",,,,
1765,6939150,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,af6e9fcc-81e5-4657-ab4f-3dd26137c968,край,Приморский,,,г,Владивосток,ул,Маковского,130,,,,"край. Приморский, г. Владивосток, ул. Маковского, д. 130",33e91c1e-0fe6-4e5a-ba3a-af366c557073,,,1955.0,,Не заполнено,Нет,Не заполнено,2.0,,1.0,,Не заполнено,0,,,"443,40","280,90",,,,,498,498,,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Автономное,Не заполнено,Не заполнено,Не заполнено,7.0,"край. Приморский, г. Владивосток, улица Маковского 130",,,,
1766,6690615,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,af6e9fcc-81e5-4657-ab4f-3dd26137c968,край,Приморский,,,г,Владивосток,ул,Маковского,169,,,,"край. Приморский, г. Владивосток, ул. Маковского, д. 169",e21a30d7-5772-47b3-93a0-8c064222bb88,,,1953.0,не определен,Многоквартирный дом,Нет,Не заполнено,1.0,,1.0,0.0,Не присвоен,0,,,"165,80","128,20","0,00",,"0,00",,498,498,,Не заполнено,Деревянные,Деревянные,,Не заполнено,,Центральное,1.0,Центральное,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,Центральное,Центральное,,Отсутствует,Не заполнено,Не заполнено,Не заполнено,7.0,"край. Приморский, г. Владивосток, улица Маковского 169",,,,
1767,6690629,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,af6e9fcc-81e5-4657-ab4f-3dd26137c968,край,Приморский,,,г,Владивосток,ул,Маковского,169а,,,,"край. Приморский, г. Владивосток, ул. Маковского, д. 169а",a0074b01-b06c-48e9-834a-d160653b48f4,8339142.0,,1995.0,,Многоквартирный дом,Нет,Не заполнено,5.0,,8.0,0.0,Не заполнено,0,,,"7428,30","6502,60",,,"9043,00",,498,498,,Не заполнено,Железобетонные,Панельные,,Не заполнено,0.0,Центральное,4.0,Центральное,Отсутствует,Центральное,Центральное,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,7.0,"край. Приморский, г. Владивосток, улица Маковского 169а",,,,
1768,6939324,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,af6e9fcc-81e5-4657-ab4f-3dd26137c968,край,Приморский,,,г,Владивосток,ул,Маковского,171,,,,"край. Приморский, г. Владивосток, ул. Маковского, д. 171",4aa0de7e-c624-44de-8424-68c363423aac,6961097.0,1953.0,1953.0,жилой,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,10,8.0,2.0,"366,20","364,80","2,60","0,00","0,00","0,00",500,500,нет,Ленточный,Железобетонные,Смешанные,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Отсутствует,Вытяжная вентиляция,Отсутствует,Внутренние водостоки,7.0,"край. Приморский, г. Владивосток, улица Маковского 171",,,,
1769,6957877,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,af6e9fcc-81e5-4657-ab4f-3dd26137c968,край,Приморский,,,г,Владивосток,ул,Маковского,171а,,,,"край. Приморский, г. Владивосток, ул. Маковского, д. 171а",814ec30d-9309-49cf-858c-5c54d091bb73,6955106.0,1977.0,1977.0,кирпичный,Многоквартирный дом,Нет,На счете регионального оператора,5.0,5.0,2.0,0.0,Не присвоен,38,38.0,0.0,"1777,90","1653,80","124,10","565,50","2254,00","80,00",500,500,,Сборный,Железобетонные,Кирпич,"473,00",Отсутствует,0.0,Центральное,2.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Отсутствует,Вытяжная вентиляция,Отсутствует,Наружные водостоки,7.0,"край. Приморский, г. Владивосток, улица Маковского 171а",,,,
1770,6959750,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,af6e9fcc-81e5-4657-ab4f-3dd26137c968,край,Приморский,,,г,Владивосток,ул,Маковского,175.,,,,"край. Приморский, г. Владивосток, ул. Маковского, д. 175.",c8b16919-6915-4f92-9063-77dbce56f854,6955106.0,1954.0,1954.0,кирпичный,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,14,14.0,0.0,"589,90","577,20","12,70","19,30","3584,00","0,00",499,500,,Сборный,Железобетонные,Кирпич,"0,00",Отсутствует,0.0,Центральное,2.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Отсутствует,Вытяжная вентиляция,Отсутствует,Наружные водостоки,7.0,"край. Приморский, г. Владивосток, улица Маковского 175.",,,,
1771,6934293,43909681-d6e1-432d-b61f-ddac393cb5da,,7b6de6a5-86d0-4735-b11a-499081111af8,af6e9fcc-81e5-4657-ab4f-3dd26137c968,край,Приморский,,,г,Владивосток,ул,Маковского,175,,,,"край. Приморский, г. Владивосток, ул. Маковского, д. 175",c8b16919-6915-4f92-9063-77dbce56f854,,,1954.0,,Не заполнено,Нет,Не заполнено,2.0,,2.0,,Не заполнено,0,,,"654,00","583,60",,,,,498,498,,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,,Центральное,,Центральное,Отсутствует,Центральное,Центральное,,Отсутствует,Не заполнено,Не заполнено,Не заполнено,7.0,"край. Приморский, г. Владивосток, улица Маковского 175",,,,
